Unix,Cyclical_Time,DayW,Mo,DayM,Avg_S1,Avg_S2,Avg_S3,Avg_S4,Avg_S5,Avg_S6,RH_Avg,OT
1433352600,-0.130526192,3,5,3,22.7188,23.0625,22.5833,23.5417,22.9167,22.8541,40.12858333,20.777
1433353500,-0.065403129,3,5,3,22.7292,23.1458,22.5937,23.7083,23.0729,23,39.73343333,20.888
1433354400,-1.84E-16,3,5,3,22.7916,23.2396,22.7395,23.8021,23.1458,23.1146,39.5106,20.722
1433355300,0.065403129,3,5,3,22.9271,23.4063,22.8229,23.8854,23.2604,23.1979,39.2861,20.388
1433356200,0.130526192,3,5,3,22.9896,23.5104,22.8438,23.9792,23.3959,23.3125,38.97706667,20.277
1433357100,0.195090322,3,5,3,23,23.5313,22.9375,23.9687,23.4896,23.3437,38.86631667,20.222
1433358000,0.258819045,3,5,3,23.1042,23.6979,22.9583,24.0834,23.5521,23.4063,38.72853333,20.111
1433358900,0.321439465,3,5,3,23.2292,23.6667,23.0729,24.2083,23.5104,23.4896,38.61816667,20
1433359800,0.382683432,3,5,3,23.2396,23.8125,23.1354,24.1666,23.5938,23.5104,38.51075,19.777
1433360700,0.44228869,3,5,3,23.3021,23.8229,23.1771,24.2396,23.6563,23.6146,38.49628333,19.777
1433361600,0.5,3,5,3,23.3854,23.9063,23.2291,24.375,23.6875,23.7188,38.2898,19.611
1433362500,0.555570233,3,5,3,23.4375,24.0104,23.2916,24.375,23.7396,23.7708,38.10511667,19.5
1433363400,0.608761429,3,5,3,23.5729,24.1146,23.3854,24.5521,23.8646,23.875,38.00841667,19.277
1433364300,0.659345815,3,5,3,23.6146,24.1979,23.4687,24.7292,23.9375,23.9791,37.7255,19
1433365200,0.707106781,3,5,3,23.6563,24.25,23.5208,24.7083,24.0208,23.9895,37.57873333,18.611
1433366100,0.751839807,3,5,3,23.5834,24.3125,23.4688,24.7188,24.0313,24.0729,37.6402,18.5
1433367000,0.79335334,3,5,3,23.6771,24.25,23.5104,24.7188,24.0625,24.0729,37.35631667,18.5
1433367900,0.831469612,3,5,3,23.7396,24.3229,23.5208,24.7396,24.0312,24.0105,37.38135,18.222
1433368800,0.866025404,3,5,3,23.7084,24.2084,23.5,24.7604,24.0521,24.0104,37.36538333,17.777
1433369700,0.896872742,3,5,3,23.6979,24.2396,23.5625,24.7083,24.0208,24.0625,37.30333333,17.722
1433370600,0.923879533,3,5,3,23.6042,24.25,23.5104,24.6979,23.9792,23.9792,37.15148333,17.277
1433371500,0.946930129,3,5,3,23.6458,24.1562,23.5521,24.6562,23.8854,23.9271,36.99131667,17
1433372400,0.965925826,3,5,3,23.6458,24.125,23.5729,24.5625,23.8959,23.9063,36.97578333,17
1433373300,0.98078528,3,5,3,23.5833,24.0938,23.4896,24.5729,23.875,23.8334,36.93088333,16.888
1433374200,0.991444861,3,5,3,23.5625,24.0521,23.5313,24.5729,23.8021,23.875,36.82946667,16.777
1433375100,0.997858923,3,5,3,23.4687,23.9792,23.3854,24.4479,23.625,23.6979,36.9749,16.611
1433376000,1,3,5,3,23.3542,23.8333,23.2292,24.25,23.3125,23.4584,37.39251667,16.611
1433376900,0.997858923,3,5,3,23.1771,23.6458,23.1667,24.1458,23.1771,23.3125,37.61991667,16.611
1433377800,0.991444861,3,5,3,23.2083,23.5729,23.125,24.0833,23.1354,23.1979,37.64003333,16.611
1433378700,0.98078528,3,5,3,23.2187,23.5833,23.1979,24.1042,23.1667,23.2708,37.55181667,16.611
1433379600,0.965925826,3,5,3,23.2292,23.625,23.1562,24.1667,23.1979,23.2708,37.51293333,16.611
1433380500,0.946930129,3,5,3,22.9271,23.2813,22.8854,23.8854,23.0208,22.9792,39.96208333,16.611
1433381400,0.923879533,3,5,3,22.6771,23.0104,22.5104,23.625,22.625,22.6979,41.99878333,16.611
1433382300,0.896872742,3,5,3,22.5416,22.8646,22.3333,23.4687,22.4896,22.4167,43.3104,16.611
1433383200,0.866025404,3,5,3,22.3646,22.7396,22.25,23.2813,22.3125,22.2917,44.04511667,16.611
1433384100,0.831469612,3,5,3,22.1354,22.5938,21.9688,23.1875,22.125,22.1354,44.32811667,16.611
1433385000,0.79335334,3,5,3,22.0625,22.4062,21.8333,23.0521,21.9479,21.9479,44.2033,16.611
1433385900,0.751839807,3,5,3,21.8542,22.2813,21.5625,22.8542,21.8437,21.8542,43.61518333,16.611
1433386800,0.707106781,3,5,3,21.8125,22.125,21.5208,22.875,21.6563,21.7292,43.66601667,16.611
1433387700,0.659345815,3,5,3,21.6875,22.0625,21.3437,22.7083,21.5625,21.5313,43.34996667,16.611
1433388600,0.608761429,3,5,3,21.5,21.9583,21.2917,22.5937,21.4063,21.5417,43.14261667,16.611
1433389500,0.555570233,3,5,3,21.4271,21.8646,21.0729,22.4896,21.3125,21.3646,43.04561667,16.611
1433390400,0.5,4,5,4,21.375,21.75,20.9688,22.3646,21.2813,21.2291,43.60478333,16.611
1433391300,0.44228869,4,5,4,21.2187,21.6771,20.8333,22.2813,21.1875,21.1875,43.9132,16.611
1433392200,0.382683432,4,5,4,21.125,21.5104,20.7604,22.25,21.0416,21.125,44.77153333,16.611
1433393100,0.321439465,4,5,4,21.0208,21.4896,20.5938,22.1562,21,21.0208,45.42596667,16.611
1433394000,0.258819045,4,5,4,20.9583,21.3854,20.5208,22.0208,20.8542,20.8333,46.47816667,16.611
1433394900,0.195090322,4,5,4,20.9063,21.3438,20.4896,21.9688,20.8021,20.8958,47.29546667,16.611
1433395800,0.130526192,4,5,4,20.8542,21.2396,20.3437,21.9687,20.7187,20.8125,47.9752,16.611
1433396700,0.065403129,4,5,4,20.7187,21.1667,20.2396,21.7604,20.5416,20.6562,48.65933333,16.611
1433397600,6.13E-17,4,5,4,20.5833,21.0521,20.1355,21.8021,20.5208,20.5833,49.11828333,16.611
1433398500,-0.065403129,4,5,4,20.5625,20.9479,20.0625,21.6667,20.4271,20.5104,49.5306,16.611
1433399400,-0.130526192,4,5,4,20.4479,20.9479,20.0521,21.5833,20.3438,20.4583,49.83356667,16.611
1433400300,-0.195090322,4,5,4,20.4062,20.8646,19.9271,21.5104,20.2604,20.3542,50.35911667,16.611
1433401200,-0.258819045,4,5,4,20.3542,20.7708,19.8542,21.4479,20.1979,20.3125,50.73575,16.611
1433402100,-0.321439465,4,5,4,20.2396,20.6563,19.8021,21.4375,20.125,20.2395,50.73541667,16.611
1433403000,-0.382683432,4,5,4,20.1875,20.625,19.7188,21.3334,20.0208,20.1875,50.69223333,16.611
1433403900,-0.44228869,4,5,4,20.1979,20.5834,19.6666,21.2812,19.9583,20.1562,51.03688333,16.611
1433404800,-0.5,4,5,4,20.0521,20.4688,19.6354,21.2708,19.9375,20.0938,51.34056667,16.611
1433405700,-0.555570233,4,5,4,20.0833,20.5313,19.5417,21.1667,19.9375,19.9896,51.29731667,16.611
1433406600,-0.608761429,4,5,4,19.9687,20.4375,19.4375,21.1042,19.875,19.9687,51.70211667,16.611
1433407500,-0.659345815,4,5,4,19.9375,20.3854,19.4688,21.1354,19.75,19.9063,51.79913333,16.611
1433408400,-0.707106781,4,5,4,19.8438,20.2916,19.4167,21.0208,19.6979,19.8854,51.84355,16.611
1433409300,-0.751839807,4,5,4,19.8229,20.2292,19.3646,20.9479,19.75,19.8021,51.96871667,16.611
1433410200,-0.79335334,4,5,4,19.8229,20.2396,19.3542,20.8958,19.6667,19.8437,51.95506667,16.611
1433411100,-0.831469612,4,5,4,19.9896,20.5104,19.8958,21.0833,19.9688,20.0834,50.35061667,16.611
1433412000,-0.866025404,4,5,4,20.2292,20.7083,20.1563,21.3229,20.2917,20.3229,48.7935,15.722
1433412900,-0.896872742,4,5,4,20.3854,20.7188,20.2917,21.3646,20.3854,20.4583,47.72508333,16.388
1433413800,-0.923879533,4,5,4,20.4792,20.8438,20.4375,21.4167,20.5,20.5625,46.82178333,17
1433414700,-0.946930129,4,5,4,20.4791,20.9271,20.4792,21.4792,20.6146,20.6875,46.08691667,17
1433415600,-0.965925826,4,5,4,20.5938,20.9687,20.5521,21.5625,20.6458,20.75,45.4504,17.722
1433416500,-0.98078528,4,5,4,20.625,21.0625,20.5729,21.5521,20.75,20.7812,45.07386667,18.388
1433417400,-0.991444861,4,5,4,20.6666,21.0417,20.6459,21.5625,20.8021,20.7813,44.7378,18.722
1433418300,-0.997858923,4,5,4,20.6875,21.0833,20.625,21.5938,20.7917,20.7604,44.56798333,18.888
1433419200,-1,4,5,4,20.7604,21.1354,20.6875,21.6458,20.8542,20.7813,44.31503333,19.222
1433420100,-0.997858923,4,5,4,20.7812,21.1875,20.7396,21.6354,20.9479,20.8542,43.83911667,19.611
1433421000,-0.991444861,4,5,4,20.875,21.1667,20.8333,21.75,20.9479,20.9792,43.4823,19.611
1433421900,-0.98078528,4,5,4,20.9896,21.2917,20.9688,21.8438,21.125,21.0208,43.13855,19.388
1433422800,-0.965925826,4,5,4,21.0208,21.3542,20.9687,21.9271,21.2604,21.1563,42.77421667,19.388
1433423700,-0.946930129,4,5,4,21.2083,21.4583,21.1563,22.1667,21.4375,21.2604,42.45483333,19.388
1433424600,-0.923879533,4,5,4,21.3021,21.5209,21.1979,22.2083,21.3958,21.3437,42.3232,19.5
1433425500,-0.896872742,4,5,4,21.3542,21.5938,21.2813,22.2708,21.4896,21.4375,41.9903,19.611
1433426400,-0.866025404,4,5,4,21.4792,21.6875,21.3646,22.375,21.6562,21.5521,41.7782,19.777
1433427300,-0.831469612,4,5,4,21.625,21.8646,21.4688,22.4375,21.8021,21.6875,41.60983333,19.888
1433428200,-0.79335334,4,5,4,21.625,21.9375,21.4688,22.4375,21.9479,21.8333,41.38431667,19.888
1433429100,-0.751839807,4,5,4,21.625,22.0625,21.4688,22.4375,22.0729,21.9271,41.2745,19.777
1433430000,-0.707106781,4,5,4,21.625,22.2083,21.4688,22.4375,22.1771,22.0521,41.11605,19.888
1433430900,-0.659345815,4,5,4,21.625,22.3438,21.4688,22.4375,22.2917,22.1563,40.89183333,20.388
1433431800,-0.608761429,4,5,4,21.625,22.4583,21.4688,22.4375,22.3229,22.2916,40.75266667,20.388
1433432700,-0.555570233,4,5,4,21.625,22.5209,21.4688,22.4375,22.3958,22.3646,40.62976667,20.111
1433433600,-0.5,4,5,4,21.625,22.6459,21.4688,22.4375,22.5625,22.4687,40.49023333,20
1433434500,-0.44228869,4,5,4,21.625,22.8229,21.4688,22.4375,22.7188,22.6458,40.38226667,19.777
1433435400,-0.382683432,4,5,4,21.625,22.8229,21.4688,22.4375,22.7917,22.6875,40.27235,19.388
1433436300,-0.321439465,4,5,4,21.625,22.9479,21.4688,22.4375,22.8646,22.75,40.22133333,19.222
1433437200,-0.258819045,4,5,4,21.625,23.0104,21.4688,22.4375,22.9479,22.8229,40.1002,19.388
1433438100,-0.195090322,4,5,4,21.625,23.0937,21.4688,22.4375,23.0521,22.9271,40.06443333,19.277
1433439000,-0.130526192,4,5,4,21.625,23.1354,21.4688,22.4375,23.0729,23.0313,39.87228333,19.222
1433439900,-0.065403129,4,5,4,21.625,23.2292,21.4688,22.4375,23.1771,23.0729,39.79598333,19.277
1433440800,-1.84E-16,4,5,4,21.625,23.3958,21.4688,22.4375,23.2396,23.125,39.71396667,19.222
1433441700,0.065403129,4,5,4,21.625,23.4896,21.4688,22.4375,23.3021,23.1458,39.604,19
1433442600,0.130526192,4,5,4,21.625,23.5625,21.4688,22.4375,23.4062,23.2917,39.48093333,18.777
1433443500,0.195090322,4,5,4,21.625,23.5729,21.4688,22.4375,23.4063,23.3646,39.54568333,18.611
1433444400,0.258819045,4,5,4,21.625,23.6562,21.4688,22.4375,23.4167,23.4167,39.45831667,18.277
1433445300,0.321439465,4,5,4,21.625,23.75,21.4688,22.4375,23.5834,23.625,39.32841667,18.111
1433446200,0.382683432,4,5,4,21.625,23.8438,21.4688,22.4375,23.5417,23.5417,39.33985,18
1433447100,0.44228869,4,5,4,21.625,23.8854,21.4688,22.4375,23.6771,23.6355,39.29176667,17.611
1433448000,0.5,4,5,4,21.625,23.9375,21.4688,22.4375,23.6979,23.6875,39.25601667,16.888
1433448900,0.555570233,4,5,4,21.625,23.8855,21.4688,22.4375,23.7604,23.7604,39.33793333,16.611
1433449800,0.608761429,4,5,4,21.625,23.875,21.4688,22.4375,23.7812,23.6459,39.45633333,16.5
1433450700,0.659345815,4,5,4,21.625,23.8854,21.4688,22.4375,23.7292,23.6563,39.54023333,16.277
1433451600,0.707106781,4,5,4,21.625,23.9688,21.4688,22.4375,23.7708,23.6563,39.56021667,16.111
1433452500,0.751839807,4,5,4,21.625,23.9584,21.4688,22.4375,23.7604,23.6875,39.61886667,16.222
1433453400,0.79335334,4,5,4,21.625,23.9375,21.4688,22.4375,23.6042,23.6459,39.68046667,16.611
1433454300,0.831469612,4,5,4,21.625,23.875,21.4688,22.4375,23.4687,23.5938,39.84401667,16.611
1433455200,0.866025404,4,5,4,21.625,23.7604,21.4688,22.4375,23.2917,23.4583,40.08071667,16.277
1433456100,0.896872742,4,5,4,21.625,23.7292,21.4688,22.4375,23.1666,23.3438,40.38608333,16.5
1433457000,0.923879533,4,5,4,21.625,23.5,21.4688,22.4375,23.0104,23.1875,40.48468333,16.388
1433457900,0.946930129,4,5,4,21.625,23.4375,21.4688,22.4375,22.8542,23.1146,40.44216667,16.277
1433458800,0.965925826,4,5,4,21.625,23.2709,21.4688,22.4375,22.6562,22.9479,40.65488333,16.222
1433459700,0.98078528,4,5,4,21.625,23.1354,21.4688,22.4375,22.5417,22.7604,40.7781,16.222
1433460600,0.991444861,4,5,4,21.625,23.0105,21.4688,22.4375,22.4375,22.6562,40.9862,16.111
1433461500,0.997858923,4,5,4,21.625,22.8646,21.4688,22.4375,22.2708,22.5729,41.132,16
1433462400,1,4,5,4,21.625,22.7604,21.4688,22.4375,22.125,22.3854,41.3496,16
1433463300,0.997858923,4,5,4,21.625,22.6146,21.4688,22.4375,21.9896,22.25,41.38523333,16
1433464200,0.991444861,4,5,4,21.625,22.5104,21.4688,22.4375,21.8438,22.1667,41.63655,16
1433465100,0.98078528,4,5,4,21.625,22.4063,21.4688,22.4375,21.8125,22.0833,41.61551667,16
1433466000,0.965925826,4,5,4,21.625,22.4063,21.4688,22.4375,21.8125,22,41.64261667,16
1433466900,0.946930129,4,5,4,21.625,22.3125,21.4688,22.4375,21.5938,21.8542,41.82048333,16
1433467800,0.923879533,4,5,4,21.625,22.1875,21.4688,22.4375,21.4271,21.7604,42.316,16
1433468700,0.896872742,4,5,4,21.625,22.0938,21.4688,22.4375,21.3437,21.6458,42.35593333,16
1433469600,0.866025404,4,5,4,21.625,21.9167,21.4688,22.4375,21.2292,21.5312,42.71856667,16
1433470500,0.831469612,4,5,4,21.625,21.8438,21.4688,22.4375,21.125,21.4896,42.77343333,16
1433471400,0.79335334,4,5,4,21.625,21.7813,21.4688,22.4375,21,21.3437,42.6921,16
1433472300,0.751839807,4,5,4,21.625,21.7604,21.4688,22.4375,20.9479,21.2604,42.92123333,16
1433473200,0.707106781,4,5,4,21.625,21.6771,21.4688,22.4375,20.8437,21.2083,42.73451667,16
1433474100,0.659345815,4,5,4,21.625,21.6563,21.4688,22.4375,20.8229,21.1354,42.87733333,16
1433475000,0.608761429,4,5,4,21.625,21.6042,21.4688,22.4375,20.7917,21.1145,43.1467,16
1433475900,0.555570233,4,5,4,21.625,21.5104,21.4688,22.4375,20.7292,21.0833,43.42,16
1433476800,0.5,5,5,5,21.625,21.4375,21.4688,22.4375,20.6667,20.9167,43.60788333,16
1433477700,0.44228869,5,5,5,21.625,21.4166,21.4688,22.4375,20.5521,20.9271,43.86203333,16
1433478600,0.382683432,5,5,5,21.625,21.25,21.4688,22.4375,20.4896,20.7917,44.0289,16
1433479500,0.321439465,5,5,5,21.625,21.2396,21.4688,22.4375,20.4271,20.7396,44.23551667,16
1433480400,0.258819045,5,5,5,21.625,21.1354,21.4688,22.4375,20.3854,20.75,44.4108,16
1433481300,0.195090322,5,5,5,21.625,21.1354,21.4688,22.4375,20.3021,20.6771,44.78993333,16
1433482200,0.130526192,5,5,5,21.625,21.0937,21.4688,22.4375,20.2708,20.6042,44.94946667,16
1433483100,0.065403129,5,5,5,21.625,21.0312,21.4688,22.4375,20.1979,20.5104,45.32983333,16
1433484000,6.13E-17,5,5,5,21.625,20.9687,21.4688,22.4375,20.1042,20.4583,45.49956667,16
1433484900,-0.065403129,5,5,5,21.625,20.8229,21.4688,22.4375,20.1042,20.4271,45.71595,16
1433485800,-0.130526192,5,5,5,21.625,20.8646,21.4688,22.4375,20.0209,20.3854,45.77128333,16
1433486700,-0.195090322,5,5,5,21.625,20.8021,21.4688,22.4375,19.9479,20.3542,45.87538333,16
1433487600,-0.258819045,5,5,5,21.625,20.7812,21.4688,22.4375,19.9688,20.2396,45.87038333,16
1433488500,-0.321439465,5,5,5,21.625,20.6875,21.4688,22.4375,19.8854,20.1563,45.93828333,16
1433489400,-0.382683432,5,5,5,21.625,20.6041,21.4688,22.4375,19.8333,20.1979,45.95155,16
1433490300,-0.44228869,5,5,5,21.625,20.5417,21.4688,22.4375,19.7708,20.0521,46.03718333,16
1433491200,-0.5,5,5,5,21.625,20.5208,21.4688,22.4375,19.7604,20.0729,46.1219,16
1433492100,-0.555570233,5,5,5,21.625,20.5,21.4688,22.4375,19.6667,20.0104,46.20078333,16
1433493000,-0.608761429,5,5,5,21.625,20.4271,21.4688,22.4375,19.6666,20.0104,46.29948333,16
1433493900,-0.659345815,5,5,5,21.625,20.375,21.4688,22.4375,19.5938,19.9896,46.63011667,16
1433494800,-0.707106781,5,5,5,21.625,20.3229,21.4688,22.4375,19.5312,19.8542,46.78923333,16
1433495700,-0.751839807,5,5,5,21.625,20.2708,21.4688,22.4375,19.5,19.8437,47.09476667,16
1433496600,-0.79335334,5,5,5,21.625,20.2604,21.4688,22.4375,19.5208,19.75,47.2297,16
1433497500,-0.831469612,5,5,5,21.625,20.3542,21.4688,22.4375,19.7084,19.9167,46.59208333,16
1433498400,-0.866025404,5,5,5,21.625,20.4896,21.4688,22.4375,19.9792,20.0833,45.89793333,14.777
1433499300,-0.896872742,5,5,5,21.625,20.5625,21.4688,22.4375,20.1042,20.2188,45.22305,14.777
1433500200,-0.923879533,5,5,5,21.625,20.6771,21.4688,22.4375,20.1771,20.2812,44.92651667,14.722
1433501100,-0.946930129,5,5,5,21.625,20.6146,21.4688,22.4375,20.2604,20.3542,44.47321667,14.888
1433502000,-0.965925826,5,5,5,21.625,20.6979,21.4688,22.4375,20.3437,20.4167,44.22791667,15.222
1433502900,-0.98078528,5,5,5,21.625,20.6875,21.4688,22.4375,20.3438,20.3854,43.95851667,16
1433503800,-0.991444861,5,5,5,21.625,20.7188,21.4688,22.4375,20.4375,20.4271,43.72093333,16.888
1433504700,-0.997858923,5,5,5,21.625,20.7292,21.4688,22.4375,20.4896,20.4896,43.64091667,17.388
1433505600,-1,5,5,5,21.625,20.8229,21.4688,22.4375,20.5313,20.4584,43.40385,18.222
1433506500,-0.997858923,5,5,5,21.625,20.8542,21.4688,22.4375,20.5312,20.6146,43.24006667,19.111
1433507400,-0.991444861,5,5,5,21.625,20.9167,21.4688,22.4375,20.6667,20.7292,43.0898,19.5
1433508300,-0.98078528,5,5,5,21.625,20.9271,21.4688,22.4375,20.8125,20.6875,42.95685,19.888
1433509200,-0.965925826,5,5,5,21.625,21.0417,21.4688,22.4375,20.8959,20.8125,42.71991667,20.222
1433510100,-0.946930129,5,5,5,21.625,21.1146,21.4688,22.4375,20.9375,20.8542,42.61121667,20
1433511000,-0.923879533,5,5,5,21.625,21.2083,21.4688,22.4375,21.0521,20.9583,42.57748333,20.722
1433511900,-0.896872742,5,5,5,21.625,21.2396,21.4688,22.4375,21.0937,21.0313,42.45461667,21.888
1433512800,-0.866025404,5,5,5,21.625,21.3646,21.4688,22.4375,21.2292,21.0729,42.36536667,21.888
1433513700,-0.831469612,5,5,5,21.625,21.3334,21.4688,22.4375,21.2083,21.1771,42.39725,21.277
1433514600,-0.79335334,5,5,5,21.625,21.3854,21.4688,22.4375,21.2813,21.2396,42.37266667,21.5
1433515500,-0.751839807,5,5,5,21.625,21.4583,21.4688,22.4375,21.3438,21.2604,42.26783333,21.722
1433516400,-0.707106781,5,5,5,21.625,21.5729,21.4688,22.4375,21.4896,21.4167,42.06828333,21.888
1433517300,-0.659345815,5,5,5,21.625,21.7187,21.4688,22.4375,21.5521,21.5104,41.89291667,23.111
1433518200,-0.608761429,5,5,5,21.625,21.8437,21.4688,22.4375,21.6875,21.6563,41.77063333,23.777
1433519100,-0.555570233,5,5,5,21.625,21.9167,21.4688,22.4375,21.8229,21.7187,41.65355,23.722
1433520000,-0.5,5,5,5,21.625,22.0729,21.4688,22.4375,21.9792,21.7708,41.53136667,24
1433520900,-0.44228869,5,5,5,21.625,22.1979,21.4688,22.4375,22.0834,22.0417,41.47605,24.611
1433521800,-0.382683432,5,5,5,21.625,22.3646,21.4688,22.4375,22.2083,22.1458,41.3411,24.888
1433522700,-0.321439465,5,5,5,21.625,22.4271,21.4688,22.4375,22.3021,22.2292,41.273,25.277
1433523600,-0.258819045,5,5,5,21.625,22.4896,21.4688,22.4375,22.3645,22.3125,41.2434,25.277
1433524500,-0.195090322,5,5,5,21.625,22.5104,21.4688,22.4375,22.4271,22.3854,41.23866667,25.222
1433525400,-0.130526192,5,5,5,21.625,22.6146,21.4688,22.4375,22.4271,22.3541,41.13686667,25
1433526300,-0.065403129,5,5,5,21.625,22.7291,21.4688,22.4375,22.5521,22.4583,41.12748333,24.777
1433527200,-1.84E-16,5,5,5,21.625,22.8542,21.4688,22.4375,22.6458,22.5937,41.19211667,25.111
1433528100,0.065403129,5,5,5,21.625,23.0312,21.4688,22.4375,22.7812,22.75,41.12431667,25.222
1433529000,0.130526192,5,5,5,21.625,23.1042,21.4688,22.4375,22.9375,22.9167,41.12648333,24.888
1433529900,0.195090322,5,5,5,21.625,23.1875,21.4688,22.4375,22.9271,23.0625,41.06798333,24.388
1433530800,0.258819045,5,5,5,21.625,23.3855,21.4688,22.4375,23.0209,23.0104,41.15278333,23.777
1433531700,0.321439465,5,5,5,21.625,23.375,21.4688,22.4375,23.0313,23.1458,41.11528333,23.5
1433532600,0.382683432,5,5,5,21.625,23.6146,21.4688,22.4375,23.1563,23.3333,41.17105,23.277
1433533500,0.44228869,5,5,5,21.625,23.8125,21.4688,22.4375,23.2916,23.5521,41.05256667,23
1433534400,0.5,5,5,5,21.625,23.9375,21.4688,22.4375,23.4271,23.6666,41.00928333,22.777
1433535300,0.555570233,5,5,5,21.625,24.0521,21.4688,22.4375,23.5313,23.8854,40.94216667,22.777
1433536200,0.608761429,5,5,5,21.625,24.2916,21.4688,22.4375,23.6875,23.9063,41.87513333,22.777
1433537100,0.659345815,5,5,5,21.625,24.4375,21.4688,22.4375,23.75,24.1354,41.63146667,22.611
1433538000,0.707106781,5,5,5,21.625,24.5938,21.4688,22.4375,23.9271,24.2604,41.40663333,22.611
1433538900,0.751839807,5,5,5,21.625,24.8021,21.4688,22.4375,23.9896,24.3958,41.2038,22.5
1433539800,0.79335334,5,5,5,21.625,24.9375,21.4688,22.4375,24.1042,24.5625,41.22101667,22.722
1433540700,0.831469612,5,5,5,21.625,25.0104,21.4688,22.4375,24.2292,24.5834,41.10001667,22.5
1433541600,0.866025404,5,5,5,21.625,25.1146,21.4688,22.4375,24.2396,24.7083,40.95695,22.388
1433542500,0.896872742,5,5,5,21.625,25.1563,21.4688,22.4375,24.375,24.6979,41.04806667,22.111
1433543400,0.923879533,5,5,5,21.625,25.2187,21.4688,22.4375,24.4062,24.6875,41.1125,21.611
1433544300,0.946930129,5,5,5,21.625,25.0729,21.4688,22.4375,24.3958,24.625,41.1443,20.888
1433545200,0.965925826,5,5,5,21.625,24.8958,21.4688,22.4375,24.3646,24.4896,41.31646667,20.388
1433546100,0.98078528,5,5,5,21.625,24.8646,21.4688,22.4375,24.2917,24.4271,41.36413333,20.222
1433547000,0.991444861,5,5,5,21.625,24.7292,21.4688,22.4375,24.2916,24.2604,41.53593333,20.222
1433547900,0.997858923,5,5,5,21.625,24.6875,21.4688,22.4375,24.1875,24.2188,41.64265,20.222
1433548800,1,5,5,5,21.625,24.5729,21.4688,22.4375,24.1562,24.1458,41.64483333,20.222
1433549700,0.997858923,5,5,5,21.625,24.5,21.4688,22.4375,24.0521,24.1146,41.53305,20.222
1433550600,0.991444861,5,5,5,21.625,24.5,21.4688,22.4375,24.0104,24.0416,41.50343333,20.222
1433551500,0.98078528,5,5,5,21.625,24.4583,21.4688,22.4375,23.9375,24.0208,41.55825,20.222
1433552400,0.965925826,5,5,5,21.625,24.4063,21.4688,22.4375,23.9688,23.9479,41.8001,20.222
1433553300,0.946930129,5,5,5,21.625,24.1875,21.4688,22.4375,23.8125,23.9271,44.60385,20.222
1433554200,0.923879533,5,5,5,21.625,24.0937,21.4688,22.4375,23.7708,23.8438,46.92565,20.222
1433555100,0.896872742,5,5,5,21.625,24.0313,21.4688,22.4375,23.7292,23.8438,47.8363,20.222
1433556000,0.866025404,5,5,5,21.625,24.0208,21.4688,22.4375,23.5833,23.7812,48.449,20.222
1433556900,0.831469612,5,5,5,21.625,23.9271,21.4688,22.4375,23.5521,23.6875,48.89443333,20.222
1433557800,0.79335334,5,5,5,21.625,23.8854,21.4688,22.4375,23.5104,23.6458,49.07121667,20.222
1433558700,0.751839807,5,5,5,21.625,24,21.4688,22.4375,23.625,23.6771,48.92581667,20.222
1433559600,0.707106781,5,5,5,21.625,24.125,21.4688,22.4375,23.8021,23.7812,48.48256667,20.222
1433560500,0.659345815,5,5,5,21.625,24.1355,21.4688,22.4375,23.8021,23.8645,48.22435,20.222
1433561400,0.608761429,5,5,5,21.625,24.1875,21.4688,22.4375,23.8334,23.8958,47.94866667,20.222
1433562300,0.555570233,5,5,5,21.625,24.1979,21.4688,22.4375,23.8854,23.8958,47.74303333,20.222
1433563200,0.5,6,5,6,21.625,24.1041,21.4688,22.4375,23.75,23.7812,47.63685,20.222
1433564100,0.44228869,6,5,6,21.625,23.875,21.4688,22.4375,23.2917,23.5625,48.25853333,20.222
1433565000,0.382683432,6,5,6,21.625,23.6354,21.4688,22.4375,23.0729,23.3437,48.72148333,20.222
1433565900,0.321439465,6,5,6,21.625,23.5417,21.4688,22.4375,22.9792,23.2084,48.91966667,20.222
